lat,long,unitdesc
-122.37888427950476,47.668671031296576,17TH AVE NW BETWEEN NW 54TH ST AND NW MARKET ST
-122.33198350590088,47.601718704309896,2ND AVE BETWEEN YESLER WAY AND JAMES ST
-122.33251943988907,47.602305601356555,2ND AVE BETWEEN YESLER WAY AND JAMES ST
-122.33799535928208,47.60829216502502,2ND AVE BETWEEN UNION ST AND PIKE ST
-122.3389036941301,47.60928514273142,2ND AVE BETWEEN UNION ST AND PIKE ST
-122.34975676110264,47.61646659275949,2ND AVE BETWEEN CEDAR ST AND CLAY ST
-122.35069050742943,47.617018707019305,2ND AVE BETWEEN CEDAR ST AND CLAY ST
-122.35933965596236,47.62211776228661,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST
-122.35933956721445,47.62213146993113,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST
-122.35933207315207,47.623285703740684,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST
-122.38474261309116,47.66945414309528,22ND AVE NW BETWEEN NW 56TH ST AND NW 57TH ST
-122.3847425691372,47.6701831296832,22ND AVE NW BETWEEN NW 56TH ST AND NW 57TH ST
-122.33026479291507,47.6017161559989,3RD AVE BETWEEN YESLER WAY AND JAMES ST
-122.33075587877167,47.602055648250335,3RD AVE BETWEEN YESLER WAY AND JAMES ST
-122.33140852763836,47.60276917577048,3RD AVE BETWEEN YESLER WAY AND JAMES ST
-122.3408924553632,47.612398025539065,3RD AVE BETWEEN VIRGINIA ST AND LENORA ST
-122.34093835146658,47.612425095780544,3RD AVE BETWEEN VIRGINIA ST AND LENORA ST
-122.34219270594774,47.61316683226384,3RD AVE BETWEEN VIRGINIA ST AND LENORA ST
-122.29517957984602,47.717387367002736,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE
-122.29513476793419,47.718672062181575,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE
-122.2951265917473,47.718753784611486,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE
-122.29512275173143,47.71881559640842,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE
-122.29512365856473,47.71884568436368,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE
-122.29514142661463,47.71887544630641,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE
-122.29517168683279,47.71889790826101,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE
-122.29522175833371,47.71892278869739,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE
-122.29540487754988,47.71898886400483,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE
-122.28614085224895,47.55785141614131,37TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.286140284366,47.55708991362363,37TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.28614025061557,47.55704500963138,37TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.28346692461179,47.55865065826257,39TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST
-122.28346799896319,47.5578442914331,39TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST
-122.33873242819357,47.612293873719,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST
-122.34003289747996,47.61306259489829,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST
-122.34263408739307,47.61460039796367,4TH AVE BETWEEN BLANCHARD ST AND BELL ST
-122.34393441226106,47.61536891686503,4TH AVE BETWEEN BLANCHARD ST AND BELL ST
-122.3828165145575,47.56105809839473,40TH AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST
-122.38285354045016,47.559283276677476,40TH AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST
-122.33179812276867,47.60655274573552,5TH AVE BETWEEN MADISON ST AND SPRING ST
-122.33245128131888,47.60726631003917,5TH AVE BETWEEN MADISON ST AND SPRING ST
-122.3276751973458,47.59751669829318,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST
-122.32768058208083,47.59667819577997,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST
-122.32768074562941,47.59662594264182,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST
-122.32768129009952,47.596450907150704,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST
-122.32768335919347,47.59579404715565,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST
-122.32938610376627,47.60558932377988,6TH AVE BETWEEN COLUMBIA ST AND MARION ST
-122.330038975667,47.60630222861036,6TH AVE BETWEEN COLUMBIA ST AND MARION ST
-122.3344637703716,47.611142397636165,6TH AVE BETWEEN PIKE ST AND PINE ST
-122.33537313690013,47.61213645834466,6TH AVE BETWEEN PIKE ST AND PINE ST
-122.34494044404636,47.626272110445555,6TH AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.34493946553467,47.627150184485785,6TH AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.33875323463201,47.615825454881694,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST
-122.34003960205773,47.61658563271421,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST
-122.34005494547044,47.61659465432075,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST
-122.32375005349331,47.59918859669355,7TH AVE S BETWEEN S JACKSON ST AND S KING ST
-122.3237537521511,47.59834984004149,7TH AVE S BETWEEN S JACKSON ST AND S KING ST
-122.32781844728692,47.60723100670073,8TH AVE BETWEEN MARION ST AND MADISON ST
-122.32847075285599,47.60794452529411,8TH AVE BETWEEN MARION ST AND MADISON ST
-122.33315264159123,47.61306393455795,8TH AVE BETWEEN PINE ST AND OLIVE WAY
-122.33390041857514,47.61388120548711,8TH AVE BETWEEN PINE ST AND OLIVE WAY
-122.33406083228643,47.61405656107803,8TH AVE BETWEEN PINE ST AND OLIVE WAY
-122.33841881333124,47.618126699713486,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY
-122.3385206924022,47.6181185549099,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY
-122.33858506644748,47.61811931551458,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY
-122.33861973009188,47.61812288537181,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY
-122.33868695353374,47.61813972302285,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY
-122.33937575025887,47.61853819125181,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY
-122.33909095712059,47.60448768406169,ALASKAN WAY BETWEEN SPRING ST AND SENECA ST
-122.3397725665196,47.60517845386551,ALASKAN WAY BETWEEN SPRING ST AND SENECA ST
-122.33807593440525,47.60392419351039,ALASKAN E RDWY WAY BETWEEN MADISON ST AND SPRING ST
-122.33869324241515,47.6046515785976,ALASKAN E RDWY WAY BETWEEN MADISON ST AND SPRING ST
-122.32279110670925,47.60341483430434,ALDER ST BETWEEN 9TH AVE AND TERRY AVE
-122.3226698027872,47.60346547862641,ALDER ST BETWEEN 9TH AVE AND TERRY AVE
-122.32168526711988,47.60387713244881,ALDER ST BETWEEN 9TH AVE AND TERRY AVE
-122.37889316843835,47.6629391028058,BALLARD AVE NW BETWEEN NW BALLARD WAY AND NW 48TH ST
-122.37910655633165,47.662935360529026,BALLARD AVE NW BETWEEN NW BALLARD WAY AND NW 48TH ST
-122.38031059558293,47.6639568063107,BALLARD AVE NW BETWEEN NW BALLARD WAY AND NW 48TH ST
-122.34307495270963,47.61603293912878,BELL ST BETWEEN 5TH AVE AND 6TH AVE
-122.34221437488809,47.61669824242563,BELL ST BETWEEN 5TH AVE AND 6TH AVE
-122.32115834116395,47.61001650725768,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST
-122.32170338886046,47.61061360892633,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST
-122.32180983566393,47.61073022688095,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST
-122.32075833853986,47.610183797975544,BROADWAY BETWEEN MARION ST AND MADISON ST
-122.32075918397167,47.61060238767666,BROADWAY BETWEEN MARION ST AND MADISON ST
-122.32076019874846,47.6111690760723,BROADWAY BETWEEN MARION ST AND MADISON ST
-122.32078036691446,47.614075666602105,BROADWAY BETWEEN E PIKE ST AND E PINE ST
-122.32079865302325,47.61523531091686,BROADWAY BETWEEN E PIKE ST AND E PINE ST
-122.32089166928795,47.621075870538725,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST
-122.32089800227564,47.62147385123008,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST
-122.32089806034452,47.62147756134198,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST
-122.3209061781254,47.62198807183981,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST
-122.31436331367986,47.65832863702981,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST
-122.31432440245011,47.65980896014265,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST
-122.38677811088951,47.561106467405416,CALIFORNIA AVE SW BETWEEN SW ALASKA ST AND ERSKINE WAY SW
-122.3868298702597,47.55932475885326,CALIFORNIA AVE SW BETWEEN SW ALASKA ST AND ERSKINE WAY SW
-122.34889799965944,47.617131098447,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE
-122.34803909767739,47.61779535722322,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE
-122.33206224658836,47.60348388952867,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE
-122.3309520622074,47.603948440135404,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE
-122.35240932041427,47.61568913746491,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE
-122.35154985773833,47.61635383408051,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE
-122.32716619043629,47.60651792565718,COLUMBIA ST BETWEEN 8TH AVE AND 9TH AVE
-122.3260556559006,47.606982296685594,COLUMBIA ST BETWEEN 8TH AVE AND 9TH AVE
-122.33587624799665,47.6185239009965,DENNY WAY BETWEEN BOREN AVE N AND BOREN AVE
-122.33538486393643,47.6185218907475,DENNY WAY BETWEEN BOREN AVE N AND BOREN AVE
-122.33532065977693,47.61852163430016,DENNY WAY BETWEEN BOREN AVE N AND BOREN AVE
-122.34233438618273,47.626261483008335,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.34232660384295,47.627138383473216,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.35468956782678,47.61703417935285,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE
-122.35383075789082,47.617699410830696,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE
-122.3291636537052,47.62427870415985,EASTLAKE AVE E BETWEEN MERCER ST AND LAKEVIEW BLVD E
-122.3291641714413,47.62436094755387,EASTLAKE AVE E BETWEEN MERCER ST AND LAKEVIEW BLVD E
-122.32916441627756,47.624399766763794,EASTLAKE AVE E BETWEEN MERCER ST AND LAKEVIEW BLVD E
-122.32916667942162,47.6251205181807,EASTLAKE AVE E BETWEEN MERCER ST AND LAKEVIEW BLVD E
-122.33425488097538,47.618517288492434,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST
-122.33426094463756,47.619664803221646,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST
-122.33584738828452,47.62203129979516,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N
-122.33427421699146,47.62199980626968,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N
-122.32969878907579,47.61750461811119,HOWELL ST BETWEEN YALE AVE AND EASTLAKE AVE
-122.32937804597418,47.6177518791786,HOWELL ST BETWEEN YALE AVE AND EASTLAKE AVE
-122.32927264823086,47.61783562912876,HOWELL ST BETWEEN YALE AVE AND EASTLAKE AVE
-122.33389883175143,47.60172188011948,JAMES ST BETWEEN YESLER WAY AND 2ND AVE
-122.33336691607433,47.60195092068092,JAMES ST BETWEEN YESLER WAY AND 2ND AVE
-122.33251943988907,47.602305601356555,JAMES ST BETWEEN YESLER WAY AND 2ND AVE
-122.3296453827555,47.602519937766715,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE
-122.32853488978121,47.60298463257457,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE
-122.35413792247489,47.619763573356465,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N
-122.3528303129023,47.61975872077734,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N
-122.33297977061898,47.6196619694886,JOHN ST BETWEEN MINOR AVE N AND PONTIUS E AVE N
-122.33224963827105,47.61966389732187,JOHN ST BETWEEN MINOR AVE N AND PONTIUS E AVE N
-122.33222936620098,47.61966395021925,JOHN ST BETWEEN MINOR AVE N AND PONTIUS E AVE N
-122.33169660999488,47.61966535382025,JOHN ST BETWEEN MINOR AVE N AND PONTIUS E AVE N
-122.29416074696066,47.721091396106864,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29415830727514,47.72109580293416,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29388781186823,47.72155299671378,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29388439957005,47.721558515237525,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29388131690416,47.721564047789684,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29380727990203,47.72169077190996,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29373182090187,47.721823464397865,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.2936581543305,47.72195661681384,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29358629048376,47.72209021569267,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29351623294261,47.72222424923444,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29344798144317,47.72235870761889,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29338154739064,47.722493579823116,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29331693512702,47.72262885333545,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29325415190323,47.72276451736158,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29319634064709,47.722893532404385,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.29319374600409,47.72289906588297,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST
-122.38001612640925,47.66487856507996,LEARY AVE NW BETWEEN NW DOCK PL AND NW IONE PL
-122.38007070646282,47.664924902782005,LEARY AVE NW BETWEEN NW DOCK PL AND NW IONE PL
-122.3808565302823,47.66559206763454,LEARY AVE NW BETWEEN NW DOCK PL AND NW IONE PL
-122.33875323463201,47.615825454881694,LENORA ST BETWEEN 7TH AVE AND 8TH AVE
-122.3378936291159,47.61649020444941,LENORA ST BETWEEN 7TH AVE AND 8TH AVE
-122.33617727756996,47.61781814870081,LENORA ST BETWEEN TERRY AVE AND BOREN AVE
-122.33532065977693,47.61852163430016,LENORA ST BETWEEN TERRY AVE AND BOREN AVE
-122.33290910362565,47.6060878576441,MADISON ST BETWEEN 4TH AVE AND 5TH AVE
-122.33179812276867,47.60655274573552,MADISON ST BETWEEN 4TH AVE AND 5TH AVE
-122.3322565559347,47.60537424484534,MARION ST BETWEEN 4TH AVE AND 5TH AVE
-122.3311460816738,47.60583916319759,MARION ST BETWEEN 4TH AVE AND 5TH AVE
-122.32448699798594,47.60862448098883,MARION ST BETWEEN BOREN AVE AND MINOR AVE
-122.32337662408852,47.60908893796429,MARION ST BETWEEN BOREN AVE AND MINOR AVE
-122.32337662408852,47.60908893796429,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE
-122.32300501794911,47.60924431304394,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE
-122.32226545589852,47.60955357060057,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE
-122.32115834116395,47.61001650725768,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE
-122.32506204063529,47.59751297562871,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST
-122.32506533177643,47.59667434734212,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST
-122.33300674888929,47.62426868277979,MERCER ST BETWEEN MINOR AVE N AND PONTIUS AVE N
-122.33172548886054,47.62427205441045,MERCER ST BETWEEN MINOR AVE N AND PONTIUS AVE N
-122.32402867735532,47.60980237055982,MINOR AVE BETWEEN MADISON ST AND SPRING ST
-122.32468142368717,47.610516141535435,MINOR AVE BETWEEN MADISON ST AND SPRING ST
-122.32533438084305,47.61122962263713,MINOR AVE BETWEEN SENECA ST AND UNIVERSITY ST
-122.32598677781594,47.61194327585753,MINOR AVE BETWEEN SENECA ST AND UNIVERSITY ST
-122.33297304443207,47.61851315394672,MINOR AVE N BETWEEN DENNY WAY AND JOHN ST
-122.33297977061898,47.6196619694886,MINOR AVE N BETWEEN DENNY WAY AND JOHN ST
-122.33256823416015,47.625950261151964,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.33256978468923,47.62626691336646,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.33256954739066,47.626441472692086,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.33257043779498,47.62665520411171,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.33254717811538,47.626762381260654,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.33250626919556,47.62680566839422,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.33234604663768,47.62693515133381,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.32001617571088,47.61524085524612,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST
-122.32001762326034,47.61533169738593,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST
-122.32001805728127,47.61535876706719,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST
-122.32003336916172,47.616318791727785,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST
-122.32003481529362,47.61640925518115,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST
-122.32003499589248,47.61642074342899,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST
-122.33326311052346,47.59031253431709,OCCIDENTAL AVE S BETWEEN EDGAR MARTINEZ DR S AND S MASSACHUSETTS ST
-122.33326346180918,47.58973225353996,OCCIDENTAL AVE S BETWEEN EDGAR MARTINEZ DR S AND S MASSACHUSETTS ST
-122.33326437037913,47.58822836097489,OCCIDENTAL AVE S BETWEEN EDGAR MARTINEZ DR S AND S MASSACHUSETTS ST
-122.33326640859488,47.58398185178535,OCCIDENTAL AVE S BETWEEN S WALKER ST AND S STACY ST
-122.33326690696775,47.58258215709034,OCCIDENTAL AVE S BETWEEN S WALKER ST AND S STACY ST
-122.33326700254146,47.58189672991507,OCCIDENTAL AVE S BETWEEN S WALKER ST AND S STACY ST
-122.33739360383998,47.612665347113605,OLIVE WAY BETWEEN 5TH AVE AND 6TH AVE
-122.33628183825401,47.61313012598354,OLIVE WAY BETWEEN 5TH AVE AND 6TH AVE
-122.33172548886054,47.62427205441045,PONTIUS AVE N BETWEEN MERCER ST AND DEAD END
-122.3317283855467,47.62474940460064,PONTIUS AVE N BETWEEN MERCER ST AND DEAD END
-122.28504186202599,47.55784862504786,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.28467454764275,47.5571241526293,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.28466745037655,47.55711025099122,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.28466019756135,47.55709638626057,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.2846527912509,47.55708255770916,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.28464519190867,47.5570687047724,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.28463743787349,47.557054891539906,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.28462952971253,47.55704111975916,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.34236126685641,47.623223750132304,REPUBLICAN ST BETWEEN DEXTER AVE N AND 8TH AVE N
-122.34105556873838,47.623218946389414,REPUBLICAN ST BETWEEN DEXTER AVE N AND 8TH AVE N
-122.3317184287426,47.623119572284565,REPUBLICAN ST BETWEEN PONTIUS AVE N AND YALE AVE N
-122.33043471751137,47.623123191567196,REPUBLICAN ST BETWEEN PONTIUS AVE N AND YALE AVE N
-122.3501744355244,47.625432785354114,ROY ST BETWEEN NOB HILL AVE N AND 4TH AVE N
-122.34886976708799,47.62542788391777,ROY ST BETWEEN NOB HILL AVE N AND 4TH AVE N
-122.3462591736443,47.62541810273792,ROY ST BETWEEN TAYLOR AVE N AND 6TH AVE N
-122.34501134590806,47.62541339761105,ROY ST BETWEEN TAYLOR AVE N AND 6TH AVE N
-122.34495375046639,47.62541318015007,ROY ST BETWEEN TAYLOR AVE N AND 6TH AVE N
-122.32311343959944,47.61215849744507,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE
-122.32221385170959,47.612539208670164,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE
-122.32208590308761,47.61273574879705,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE
-122.33356204860418,47.60680128725212,SPRING ST BETWEEN 4TH AVE AND 5TH AVE
-122.33350733790131,47.606824191093885,SPRING ST BETWEEN 4TH AVE AND 5TH AVE
-122.33245128131888,47.60726631003917,SPRING ST BETWEEN 4TH AVE AND 5TH AVE
-122.32579164647585,47.61005180972397,SPRING ST BETWEEN BOREN AVE AND MINOR AVE
-122.32468142368717,47.610516141535435,SPRING ST BETWEEN BOREN AVE AND MINOR AVE
-122.3361547689093,47.61428794695956,STEWART ST BETWEEN 7TH AVE AND 8TH AVE
-122.33529537601423,47.61495251765561,STEWART ST BETWEEN 7TH AVE AND 8TH AVE
-122.3229178212091,47.61026679844697,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST
-122.32307427557106,47.610437931453696,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST
-122.32325185855463,47.61063199925832,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST
-122.32357071814018,47.610980680739225,SUMMIT AVE BETWEEN MADISON ST AND SPRING ST
-122.32364115792194,47.60601839633738,TERRY AVE BETWEEN JAMES ST AND CHERRY ST
-122.32429358369392,47.60673262270306,TERRY AVE BETWEEN JAMES ST AND CHERRY ST
-122.3321886342687,47.61537127985518,TERRY AVE BETWEEN OLIVE WAY AND HOWELL ST
-122.33230662763746,47.61548866730091,TERRY AVE BETWEEN OLIVE WAY AND HOWELL ST
-122.33487698371258,47.61704944991106,TERRY AVE BETWEEN VIRGINIA ST AND LENORA ST
-122.33617727756996,47.61781814870081,TERRY AVE BETWEEN VIRGINIA ST AND LENORA ST
-122.34629641471265,47.620902725516636,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N
-122.34500770242738,47.62089811270267,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N
-122.33585707297908,47.62086379610377,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N
-122.33510863135551,47.62086081738522,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N
-122.33440254183338,47.62085800203746,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N
-122.33426782170885,47.620839251549526,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N
-122.33799535928208,47.60829216502502,UNION ST BETWEEN 2ND AVE AND 3RD AVE
-122.3368846028828,47.60875622442625,UNION ST BETWEEN 2ND AVE AND 3RD AVE
-122.33375683024794,47.6086925970879,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE
-122.33356355151267,47.60877352764098,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE
-122.33264805839937,47.60915693108165,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE
-122.33264019552053,47.60916022033403,UNIVERSITY ST BETWEEN 5TH AVE AND 6TH AVE
-122.31316833582477,47.65979512013201,UNIVERSITY WAY NE BETWEEN NE 43RD ST AND NE 45TH ST
-122.31312965860077,47.66126936598833,UNIVERSITY WAY NE BETWEEN NE 43RD ST AND NE 45TH ST
-122.34359969296158,47.62626764033446,VALLEY ST BETWEEN AURORA AVE N AND DEXTER AVE N
-122.34342532149572,47.626266793495056,VALLEY ST BETWEEN AURORA AVE N AND DEXTER AVE N
-122.34233438618273,47.626261483008335,VALLEY ST BETWEEN AURORA AVE N AND DEXTER AVE N
-122.35140156212674,47.61392025962499,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE
-122.35054160069222,47.6145847640666,VINE ST BETWEEN ELLIOTT AVE AND WESTERN AVE
-122.3488230155841,47.615914103435145,VINE ST BETWEEN 2ND AVE AND 3RD AVE
-122.34796376623828,47.61657884229411,VINE ST BETWEEN 2ND AVE AND 3RD AVE
-122.34003289747996,47.61306259489829,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE
-122.3391735707302,47.61372706982063,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE
-122.3541090474245,47.62326673075798,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST
-122.35409847958339,47.62457552014074,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST
-122.33554940683867,47.6017222550342,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST
-122.33548235130426,47.602190268443,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST
-122.33600771794774,47.60276480892358,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST
